date,trade_num,entry_time,exit_time,direction,contracts,entry_px,exit_px,net_pnl,reason
2020-03-05,1,2020-03-05 09:45:00-05:00,2020-03-05 10:00:00-05:00,LONG,5,8768.5,8768.0,-23.9,break_even
2020-03-05,2,2020-03-05 11:15:00-05:00,2020-03-05 11:30:00-05:00,SHORT,5,8847.75,8848.25,-23.9,break_even
2020-03-05,3,2020-03-05 12:45:00-05:00,2020-03-05 13:00:00-05:00,LONG,5,8684.25,8683.75,-23.9,break_even
2020-03-05,4,2020-03-05 14:30:00-05:00,2020-03-05 14:45:00-05:00,LONG,5,8663.25,8677.75,126.1,stop_loss
2020-03-05,5,2020-03-05 15:15:00-05:00,2020-03-05 15:30:00-05:00,LONG,5,8638.25,8667.75,276.1,stop_loss
2020-03-05,6,2020-03-05 16:30:00-05:00,2020-03-06 09:30:00-05:00,LONG,5,8655.75,8655.25,-23.9,break_even
2020-03-06,1,2020-03-06 11:15:00-05:00,2020-03-06 11:30:00-05:00,LONG,5,8455.25,8469.75,126.1,stop_loss
2020-03-06,2,2020-03-06 11:45:00-05:00,2020-03-06 12:00:00-05:00,LONG,5,8443.25,8442.75,-23.9,break_even
2020-03-06,3,2020-03-06 14:00:00-05:00,2020-03-06 14:15:00-05:00,LONG,5,8397.25,8396.75,-23.9,break_even
2020-03-06,4,2020-03-06 15:45:00-05:00,2020-03-06 16:00:00-05:00,SHORT,5,8448.25,8448.75,-23.9,break_even
2020-03-09,1,2020-03-09 09:45:00-04:00,2020-03-09 10:00:00-04:00,LONG,5,7826.0,7925.5,976.1,take_profit
2020-03-09,2,2020-03-09 10:30:00-04:00,2020-03-09 10:45:00-04:00,LONG,5,8090.75,8090.25,-23.9,break_even
2020-03-09,3,2020-03-09 12:00:00-04:00,2020-03-09 12:15:00-04:00,SHORT,5,8192.25,8192.75,-23.9,break_even
2020-03-09,4,2020-03-09 13:30:00-04:00,2020-03-09 13:45:00-04:00,LONG,5,8093.25,8092.75,-23.9,break_even
2020-03-09,5,2020-03-09 15:30:00-04:00,2020-03-09 15:45:00-04:00,SHORT,5,8052.5,8053.0,-23.9,break_even
2020-03-10,1,2020-03-10 09:45:00-04:00,2020-03-10 10:00:00-04:00,SHORT,5,8163.75,8164.25,-23.9,break_even
2020-03-10,2,2020-03-10 11:15:00-04:00,2020-03-10 11:30:00-04:00,LONG,5,8076.25,8075.75,-23.9,break_even
2020-03-10,3,2020-03-10 13:15:00-04:00,2020-03-10 13:30:00-04:00,SHORT,5,8124.75,8125.25,-23.9,break_even
2020-03-10,4,2020-03-10 14:45:00-04:00,2020-03-10 15:00:00-04:00,SHORT,5,8173.25,8173.75,-23.9,break_even
2020-03-10,5,2020-03-10 16:30:00-04:00,2020-03-11 09:30:00-04:00,SHORT,5,8332.75,8233.25,976.1,take_profit
2020-03-11,1,2020-03-11 09:45:00-04:00,2020-03-11 10:00:00-04:00,LONG,5,8158.75,8188.25,276.1,stop_loss
2020-03-11,2,2020-03-11 10:30:00-04:00,2020-03-11 10:45:00-04:00,LONG,5,8135.0,8134.5,-23.9,break_even
2020-03-11,3,2020-03-11 12:00:00-04:00,2020-03-11 12:15:00-04:00,LONG,5,8101.0,8150.5,476.1,stop_loss
2020-03-11,4,2020-03-11 12:45:00-04:00,2020-03-11 13:00:00-04:00,LONG,5,8058.5,8058.0,-23.9,break_even
2020-03-11,5,2020-03-11 14:15:00-04:00,2020-03-11 14:30:00-04:00,LONG,5,7992.0,8006.5,126.1,stop_loss
2020-03-11,6,2020-03-11 14:45:00-04:00,2020-03-11 15:00:00-04:00,LONG,5,7990.5,7990.0,-23.9,break_even
2020-03-12,1,2020-03-12 09:45:00-04:00,2020-03-12 10:00:00-04:00,LONG,5,7434.0,7483.5,476.1,stop_loss
2020-03-12,2,2020-03-12 10:15:00-04:00,2020-03-12 10:30:00-04:00,LONG,5,7520.0,7549.5,276.1,stop_loss
2020-03-12,3,2020-03-12 10:45:00-04:00,2020-03-12 11:00:00-04:00,LONG,5,7529.0,7558.5,276.1,stop_loss
2020-03-12,4,2020-03-12 11:15:00-04:00,2020-03-12 11:30:00-04:00,LONG,5,7474.0,7473.5,-23.9,break_even
2020-03-12,5,2020-03-12 12:45:00-04:00,2020-03-12 13:00:00-04:00,LONG,5,7370.75,7470.25,976.1,take_profit
2020-03-12,6,2020-03-12 13:15:00-04:00,2020-03-12 13:30:00-04:00,SHORT,5,7595.0,7595.5,-23.9,break_even
2020-03-12,7,2020-03-12 14:45:00-04:00,2020-03-12 15:00:00-04:00,LONG,5,7411.75,7441.25,276.1,stop_loss
2020-03-12,8,2020-03-12 15:15:00-04:00,2020-03-12 15:30:00-04:00,LONG,5,7391.25,7405.75,126.1,stop_loss
2020-03-12,9,2020-03-12 16:00:00-04:00,2020-03-12 16:30:00-04:00,LONG,5,7260.5,7260.0,-23.9,break_even
2020-03-13,1,2020-03-13 09:45:00-04:00,2020-03-13 10:00:00-04:00,SHORT,5,7566.25,7566.75,-23.9,break_even
2020-03-13,2,2020-03-13 11:30:00-04:00,2020-03-13 11:45:00-04:00,LONG,5,7391.25,7420.75,276.1,stop_loss
2020-03-13,3,2020-03-13 12:45:00-04:00,2020-03-13 13:15:00-04:00,SHORT,5,7516.25,7516.75,-23.9,break_even
2020-03-13,4,2020-03-13 14:30:00-04:00,2020-03-13 14:45:00-04:00,LONG,5,7450.0,7479.5,276.1,stop_loss
2020-03-13,5,2020-03-13 15:15:00-04:00,2020-03-13 15:30:00-04:00,SHORT,5,7523.25,7523.75,-23.9,break_even
2020-03-16,1,2020-03-16 09:45:00-04:00,2020-03-16 10:00:00-04:00,LONG,5,7291.75,7291.25,-23.9,break_even
2020-03-16,2,2020-03-16 11:30:00-04:00,2020-03-16 11:45:00-04:00,SHORT,5,7545.75,7446.25,976.1,take_profit
2020-03-16,3,2020-03-16 12:30:00-04:00,2020-03-16 12:45:00-04:00,LONG,5,7416.5,7431.0,126.1,stop_loss
2020-03-16,4,2020-03-16 13:00:00-04:00,2020-03-16 13:15:00-04:00,LONG,5,7358.75,7373.25,126.1,stop_loss
2020-03-16,5,2020-03-16 13:30:00-04:00,2020-03-16 13:45:00-04:00,LONG,5,7341.5,7341.0,-23.9,break_even
2020-03-16,6,2020-03-16 15:00:00-04:00,2020-03-16 15:15:00-04:00,SHORT,5,7333.0,7333.5,-23.9,break_even
2020-03-17,1,2020-03-17 09:45:00-04:00,2020-03-17 10:00:00-04:00,LONG,5,7035.5,7065.0,276.1,stop_loss
2020-03-17,2,2020-03-17 10:30:00-04:00,2020-03-17 10:45:00-04:00,SHORT,5,7150.75,7151.25,-23.9,break_even
2020-03-17,3,2020-03-17 12:00:00-04:00,2020-03-17 12:15:00-04:00,SHORT,5,7415.5,7416.0,-23.9,break_even
2020-03-17,4,2020-03-17 14:00:00-04:00,2020-03-17 14:15:00-04:00,SHORT,5,7389.25,7389.75,-23.9,break_even
2020-03-17,5,2020-03-17 15:30:00-04:00,2020-03-17 15:45:00-04:00,LONG,5,7336.25,7385.75,476.1,stop_loss
2020-03-18,1,2020-03-18 09:45:00-04:00,2020-03-18 10:00:00-04:00,LONG,5,7165.25,7214.75,476.1,stop_loss
2020-03-18,2,2020-03-18 11:00:00-04:00,2020-03-18 11:15:00-04:00,LONG,5,7194.5,7194.0,-23.9,break_even
2020-03-18,3,2020-03-18 12:45:00-04:00,2020-03-18 13:00:00-04:00,LONG,5,7135.25,7134.75,-23.9,break_even
2020-03-18,4,2020-03-18 14:15:00-04:00,2020-03-18 14:30:00-04:00,LONG,5,6872.75,6922.25,476.1,stop_loss
2020-03-18,5,2020-03-18 15:00:00-04:00,2020-03-18 15:15:00-04:00,SHORT,5,7049.5,6950.0,976.1,take_profit
2020-03-18,6,2020-03-18 15:30:00-04:00,2020-03-18 15:45:00-04:00,LONG,5,6923.0,6972.5,476.1,stop_loss
2020-03-18,7,2020-03-18 16:00:00-04:00,2020-03-19 09:30:00-04:00,SHORT,5,7224.75,7125.25,976.1,take_profit
2020-03-19,1,2020-03-19 10:00:00-04:00,2020-03-19 10:15:00-04:00,SHORT,5,7247.75,7248.25,-23.9,break_even
2020-03-19,2,2020-03-19 11:30:00-04:00,2020-03-19 11:45:00-04:00,SHORT,5,7444.75,7345.25,976.1,take_profit
2020-03-19,3,2020-03-19 13:00:00-04:00,2020-03-19 13:15:00-04:00,SHORT,5,7362.25,7362.75,-23.9,break_even
2020-03-19,4,2020-03-19 14:30:00-04:00,2020-03-19 14:45:00-04:00,SHORT,5,7417.75,7418.25,-23.9,break_even
2020-03-19,5,2020-03-19 16:00:00-04:00,2020-03-19 16:30:00-04:00,LONG,5,7283.5,7283.0,-23.9,break_even
2020-03-23,1,2020-03-23 09:45:00-04:00,2020-03-23 10:00:00-04:00,LONG,5,6885.75,6985.25,976.1,take_profit
2020-03-23,2,2020-03-23 10:15:00-04:00,2020-03-23 10:30:00-04:00,LONG,5,7065.25,7064.75,-23.9,break_even
2020-03-23,3,2020-03-23 11:45:00-04:00,2020-03-23 12:00:00-04:00,LONG,5,6768.75,6818.25,476.1,stop_loss
2020-03-23,4,2020-03-23 12:15:00-04:00,2020-03-23 12:30:00-04:00,LONG,5,6847.25,6896.75,476.1,stop_loss
2020-03-23,5,2020-03-23 12:45:00-04:00,2020-03-23 13:00:00-04:00,SHORT,5,7017.25,7017.75,-23.9,break_even
2020-03-23,6,2020-03-23 14:15:00-04:00,2020-03-23 14:30:00-04:00,LONG,5,6939.75,6969.25,276.1,stop_loss
2020-03-23,7,2020-03-23 15:00:00-04:00,2020-03-23 15:15:00-04:00,LONG,5,6933.25,6932.75,-23.9,break_even
2020-03-24,1,2020-03-24 09:45:00-04:00,2020-03-24 10:00:00-04:00,SHORT,5,7341.25,7341.75,-23.9,break_even
2020-03-24,2,2020-03-24 11:15:00-04:00,2020-03-24 11:30:00-04:00,SHORT,5,7395.0,7395.5,-23.9,break_even
2020-03-24,3,2020-03-24 12:45:00-04:00,2020-03-24 13:00:00-04:00,SHORT,5,7507.0,7407.5,976.1,take_profit
2020-03-24,4,2020-03-24 13:30:00-04:00,2020-03-24 13:45:00-04:00,LONG,5,7409.0,7408.5,-23.9,break_even
2020-03-24,5,2020-03-24 15:00:00-04:00,2020-03-24 15:15:00-04:00,SHORT,5,7465.75,7466.25,-23.9,break_even
2020-03-25,1,2020-03-25 09:45:00-04:00,2020-03-25 10:00:00-04:00,SHORT,5,7608.5,7509.0,976.1,take_profit
2020-03-25,2,2020-03-25 10:15:00-04:00,2020-03-25 10:30:00-04:00,LONG,5,7394.5,7444.0,476.1,stop_loss
2020-03-25,3,2020-03-25 12:15:00-04:00,2020-03-25 12:30:00-04:00,SHORT,5,7547.5,7548.0,-23.9,break_even
2020-03-25,4,2020-03-25 13:45:00-04:00,2020-03-25 14:00:00-04:00,SHORT,5,7736.5,7637.0,976.1,take_profit
2020-03-25,5,2020-03-25 15:00:00-04:00,2020-03-25 15:15:00-04:00,SHORT,5,7682.25,7682.75,-23.9,break_even
2020-03-26,1,2020-03-26 09:45:00-04:00,2020-03-26 10:00:00-04:00,SHORT,5,7592.5,7593.0,-23.9,break_even
2020-03-26,2,2020-03-26 11:15:00-04:00,2020-03-26 11:30:00-04:00,SHORT,5,7660.25,7660.75,-23.9,break_even
2020-03-26,3,2020-03-26 12:45:00-04:00,2020-03-26 13:00:00-04:00,SHORT,5,7738.5,7739.0,-23.9,break_even
2020-03-26,4,2020-03-26 14:30:00-04:00,2020-03-26 14:45:00-04:00,SHORT,5,7731.75,7732.25,-23.9,break_even
2020-03-26,5,2020-03-26 16:00:00-04:00,2020-03-27 09:30:00-04:00,SHORT,5,7867.0,7767.5,976.1,take_profit
2020-03-27,1,2020-03-27 09:45:00-04:00,2020-03-27 10:00:00-04:00,LONG,5,7600.25,7629.75,276.1,stop_loss
2020-03-27,2,2020-03-27 10:15:00-04:00,2020-03-27 10:30:00-04:00,LONG,5,7639.5,7639.0,-23.9,break_even
2020-03-27,3,2020-03-27 11:45:00-04:00,2020-03-27 12:00:00-04:00,LONG,5,7629.5,7629.0,-23.9,break_even
2020-03-27,4,2020-03-27 13:45:00-04:00,2020-03-27 14:15:00-04:00,SHORT,5,7693.25,7693.75,-23.9,break_even
2020-03-27,5,2020-03-27 15:15:00-04:00,2020-03-27 15:30:00-04:00,SHORT,5,7737.75,7738.25,-23.9,break_even
2020-03-30,1,2020-03-30 10:00:00-04:00,2020-03-30 10:15:00-04:00,SHORT,5,7686.5,7687.0,-23.9,break_even
2020-03-30,2,2020-03-30 11:30:00-04:00,2020-03-30 12:15:00-04:00,SHORT,5,7822.25,7822.75,-23.9,break_even
2020-03-30,3,2020-03-30 13:00:00-04:00,2020-03-30 14:15:00-04:00,SHORT,5,7846.0,7829.25,148.6,max_hold
2020-03-30,4,2020-03-30 14:30:00-04:00,2020-03-30 14:45:00-04:00,SHORT,5,7828.5,7829.0,-23.9,break_even
2020-03-30,5,2020-03-30 16:00:00-04:00,2020-03-31 09:30:00-04:00,SHORT,5,7864.75,7865.25,-23.9,break_even
2020-03-31,1,2020-03-31 10:15:00-04:00,2020-03-31 10:30:00-04:00,SHORT,5,7937.0,7937.5,-23.9,break_even
2020-03-31,2,2020-03-31 11:45:00-04:00,2020-03-31 12:15:00-04:00,SHORT,5,7953.0,7853.5,976.1,take_profit
2020-03-31,3,2020-03-31 12:30:00-04:00,2020-03-31 12:45:00-04:00,LONG,5,7872.5,7872.0,-23.9,break_even
2020-03-31,4,2020-03-31 14:00:00-04:00,2020-03-31 14:30:00-04:00,SHORT,5,7883.75,7884.25,-23.9,break_even
2020-03-31,5,2020-03-31 15:30:00-04:00,2020-03-31 15:45:00-04:00,LONG,5,7759.75,7789.25,276.1,stop_loss
2020-03-31,6,2020-03-31 16:00:00-04:00,2020-03-31 16:15:00-04:00,LONG,5,7796.25,7795.75,-23.9,break_even
2020-04-01,1,2020-04-01 09:45:00-04:00,2020-04-01 10:00:00-04:00,LONG,5,7598.75,7598.25,-23.9,break_even
2020-04-01,2,2020-04-01 11:30:00-04:00,2020-04-01 11:45:00-04:00,LONG,5,7627.0,7626.5,-23.9,break_even
2020-04-01,3,2020-04-01 13:00:00-04:00,2020-04-01 13:15:00-04:00,LONG,5,7511.0,7525.5,126.1,stop_loss
2020-04-01,4,2020-04-01 13:30:00-04:00,2020-04-01 13:45:00-04:00,LONG,5,7528.25,7527.75,-23.9,break_even
2020-04-01,5,2020-04-01 15:00:00-04:00,2020-04-01 15:15:00-04:00,LONG,5,7466.0,7465.5,-23.9,break_even
2020-04-01,6,2020-04-01 16:30:00-04:00,2020-04-02 09:30:00-04:00,LONG,5,7440.25,7489.75,476.1,stop_loss
2020-04-02,1,2020-04-02 10:00:00-04:00,2020-04-02 10:15:00-04:00,SHORT,5,7470.0,7470.5,-23.9,break_even
2020-04-02,2,2020-04-02 11:30:00-04:00,2020-04-02 11:45:00-04:00,SHORT,5,7543.5,7544.0,-23.9,break_even
2020-04-02,3,2020-04-02 13:00:00-04:00,2020-04-02 14:00:00-04:00,SHORT,5,7589.5,7490.0,976.1,take_profit
2020-04-02,4,2020-04-02 14:15:00-04:00,2020-04-02 14:30:00-04:00,LONG,5,7487.5,7487.0,-23.9,break_even
2020-04-02,5,2020-04-02 15:45:00-04:00,2020-04-02 16:00:00-04:00,SHORT,5,7575.25,7575.75,-23.9,break_even
2020-04-03,1,2020-04-03 09:45:00-04:00,2020-04-03 10:00:00-04:00,SHORT,5,7642.75,7643.25,-23.9,break_even
2020-04-03,2,2020-04-03 11:15:00-04:00,2020-04-03 11:30:00-04:00,LONG,5,7532.0,7531.5,-23.9,break_even
2020-04-03,3,2020-04-03 12:45:00-04:00,2020-04-03 13:00:00-04:00,LONG,5,7505.0,7504.5,-23.9,break_even
2020-04-03,4,2020-04-03 14:15:00-04:00,2020-04-03 14:30:00-04:00,LONG,5,7435.25,7449.75,126.1,stop_loss
2020-04-03,5,2020-04-03 14:45:00-04:00,2020-04-03 15:00:00-04:00,LONG,5,7445.0,7474.5,276.1,stop_loss
2020-04-03,6,2020-04-03 15:45:00-04:00,2020-04-03 16:00:00-04:00,LONG,5,7440.5,7540.0,976.1,take_profit
2020-04-03,7,2020-04-03 16:30:00-04:00,2020-04-06 09:30:00-04:00,SHORT,5,7521.75,7522.25,-23.9,break_even
2020-04-06,1,2020-04-06 10:45:00-04:00,2020-04-06 11:00:00-04:00,SHORT,5,7854.5,7855.0,-23.9,break_even
2020-04-06,2,2020-04-06 12:15:00-04:00,2020-04-06 12:30:00-04:00,SHORT,5,7906.75,7907.25,-23.9,break_even
2020-04-06,3,2020-04-06 13:45:00-04:00,2020-04-06 14:00:00-04:00,SHORT,5,7949.25,7949.75,-23.9,break_even
2020-04-06,4,2020-04-06 15:15:00-04:00,2020-04-06 15:30:00-04:00,SHORT,5,7958.25,7958.75,-23.9,break_even
2020-04-07,1,2020-04-07 09:45:00-04:00,2020-04-07 10:00:00-04:00,SHORT,5,8234.25,8234.75,-23.9,break_even
2020-04-07,2,2020-04-07 11:30:00-04:00,2020-04-07 11:45:00-04:00,SHORT,5,8157.0,8157.5,-23.9,break_even
2020-04-07,3,2020-04-07 13:00:00-04:00,2020-04-07 13:15:00-04:00,SHORT,5,8224.5,8225.0,-23.9,break_even
2020-04-07,4,2020-04-07 14:30:00-04:00,2020-04-07 14:45:00-04:00,LONG,5,8133.75,8133.25,-23.9,break_even
2020-04-07,5,2020-04-07 16:00:00-04:00,2020-04-07 16:30:00-04:00,LONG,5,8041.5,8041.0,-23.9,break_even
2020-04-08,1,2020-04-08 09:45:00-04:00,2020-04-08 10:45:00-04:00,SHORT,5,8127.75,8128.25,-23.9,break_even
2020-04-08,2,2020-04-08 11:15:00-04:00,2020-04-08 11:30:00-04:00,SHORT,5,8140.5,8141.0,-23.9,break_even
2020-04-08,3,2020-04-08 12:45:00-04:00,2020-04-08 13:00:00-04:00,SHORT,5,8184.25,8184.75,-23.9,break_even
2020-04-08,4,2020-04-08 14:30:00-04:00,2020-04-08 14:45:00-04:00,SHORT,5,8187.0,8187.5,-23.9,break_even
2020-04-08,5,2020-04-08 16:00:00-04:00,2020-04-09 09:30:00-04:00,SHORT,5,8212.0,8212.5,-23.9,break_even
2020-04-09,1,2020-04-09 11:15:00-04:00,2020-04-09 11:30:00-04:00,LONG,5,8190.0,8219.5,276.1,stop_loss
2020-04-09,2,2020-04-09 12:00:00-04:00,2020-04-09 12:15:00-04:00,SHORT,5,8239.75,8240.25,-23.9,break_even
2020-04-09,3,2020-04-09 13:30:00-04:00,2020-04-09 14:45:00-04:00,SHORT,5,8274.5,8175.0,976.1,take_profit
2020-04-09,4,2020-04-09 15:00:00-04:00,2020-04-09 15:15:00-04:00,LONG,5,8178.75,8178.25,-23.9,break_even
2020-04-13,1,2020-04-13 09:45:00-04:00,2020-04-13 10:00:00-04:00,LONG,5,8197.25,8211.75,126.1,stop_loss
2020-04-13,2,2020-04-13 10:30:00-04:00,2020-04-13 10:45:00-04:00,LONG,5,8180.25,8179.75,-23.9,break_even
2020-04-13,3,2020-04-13 12:00:00-04:00,2020-04-13 12:15:00-04:00,SHORT,5,8203.5,8204.0,-23.9,break_even
2020-04-13,4,2020-04-13 13:45:00-04:00,2020-04-13 14:00:00-04:00,SHORT,5,8229.25,8229.75,-23.9,break_even
2020-04-13,5,2020-04-13 15:30:00-04:00,2020-04-13 15:45:00-04:00,SHORT,5,8280.25,8280.75,-23.9,break_even
2020-04-14,1,2020-04-14 09:45:00-04:00,2020-04-14 10:00:00-04:00,SHORT,5,8537.5,8538.0,-23.9,break_even
2020-04-14,2,2020-04-14 11:15:00-04:00,2020-04-14 11:30:00-04:00,SHORT,5,8557.5,8558.0,-23.9,break_even
2020-04-14,3,2020-04-14 12:45:00-04:00,2020-04-14 13:00:00-04:00,SHORT,5,8644.5,8645.0,-23.9,break_even
2020-04-14,4,2020-04-14 14:15:00-04:00,2020-04-14 14:30:00-04:00,SHORT,5,8678.75,8679.25,-23.9,break_even
2020-04-14,5,2020-04-14 15:45:00-04:00,2020-04-14 16:00:00-04:00,SHORT,5,8680.25,8680.75,-23.9,break_even
2020-04-15,1,2020-04-15 09:45:00-04:00,2020-04-15 10:00:00-04:00,LONG,5,8501.5,8516.0,126.1,stop_loss
2020-04-15,2,2020-04-15 10:15:00-04:00,2020-04-15 10:30:00-04:00,LONG,5,8530.25,8529.75,-23.9,break_even
2020-04-15,3,2020-04-15 11:45:00-04:00,2020-04-15 12:00:00-04:00,LONG,5,8532.25,8531.75,-23.9,break_even
2020-04-15,4,2020-04-15 13:15:00-04:00,2020-04-15 13:45:00-04:00,SHORT,5,8581.5,8582.0,-23.9,break_even
2020-04-15,5,2020-04-15 14:45:00-04:00,2020-04-15 15:00:00-04:00,SHORT,5,8628.5,8629.0,-23.9,break_even
2020-04-16,1,2020-04-16 09:45:00-04:00,2020-04-16 10:30:00-04:00,SHORT,5,8669.5,8670.0,-23.9,break_even
2020-04-16,2,2020-04-16 11:15:00-04:00,2020-04-16 11:30:00-04:00,SHORT,5,8716.25,8716.75,-23.9,break_even
2020-04-16,3,2020-04-16 12:45:00-04:00,2020-04-16 13:00:00-04:00,LONG,5,8649.0,8648.5,-23.9,break_even
2020-04-16,4,2020-04-16 14:45:00-04:00,2020-04-16 15:00:00-04:00,SHORT,5,8708.25,8708.75,-23.9,break_even
2020-04-16,5,2020-04-16 16:30:00-04:00,2020-04-17 09:30:00-04:00,SHORT,5,8735.5,8736.0,-23.9,break_even
2020-04-17,1,2020-04-17 10:45:00-04:00,2020-04-17 11:00:00-04:00,LONG,5,8765.25,8764.75,-23.9,break_even
2020-04-17,2,2020-04-17 12:15:00-04:00,2020-04-17 12:30:00-04:00,LONG,5,8734.0,8733.5,-23.9,break_even
2020-04-17,3,2020-04-17 14:15:00-04:00,2020-04-17 14:30:00-04:00,LONG,5,8726.25,8725.75,-23.9,break_even
2020-04-17,4,2020-04-17 15:45:00-04:00,2020-04-17 16:00:00-04:00,SHORT,5,8783.0,8783.5,-23.9,break_even
2020-04-20,1,2020-04-20 09:45:00-04:00,2020-04-20 10:00:00-04:00,LONG,5,8745.5,8760.0,126.1,stop_loss
2020-04-20,2,2020-04-20 10:30:00-04:00,2020-04-20 10:45:00-04:00,SHORT,5,8788.0,8788.5,-23.9,break_even
2020-04-20,3,2020-04-20 12:00:00-04:00,2020-04-20 12:30:00-04:00,SHORT,5,8833.0,8833.5,-23.9,break_even
2020-04-20,4,2020-04-20 13:30:00-04:00,2020-04-20 14:00:00-04:00,LONG,5,8796.75,8811.25,126.1,stop_loss
2020-04-20,5,2020-04-20 14:15:00-04:00,2020-04-20 14:30:00-04:00,LONG,5,8799.25,8798.75,-23.9,break_even
2020-04-20,6,2020-04-20 15:45:00-04:00,2020-04-20 16:00:00-04:00,LONG,5,8741.75,8741.25,-23.9,break_even
2020-04-21,1,2020-04-21 09:45:00-04:00,2020-04-21 10:00:00-04:00,LONG,5,8541.25,8555.75,126.1,stop_loss
2020-04-21,2,2020-04-21 10:15:00-04:00,2020-04-21 10:30:00-04:00,LONG,5,8549.25,8548.75,-23.9,break_even
2020-04-21,3,2020-04-21 11:45:00-04:00,2020-04-21 12:15:00-04:00,LONG,5,8349.75,8379.25,276.1,stop_loss
2020-04-21,4,2020-04-21 12:30:00-04:00,2020-04-21 12:45:00-04:00,LONG,5,8386.25,8385.75,-23.9,break_even
2020-04-21,5,2020-04-21 14:00:00-04:00,2020-04-21 14:15:00-04:00,SHORT,5,8455.0,8455.5,-23.9,break_even
2020-04-21,6,2020-04-21 16:00:00-04:00,2020-04-22 09:30:00-04:00,LONG,5,8391.75,8491.25,976.1,take_profit
2020-04-22,1,2020-04-22 09:45:00-04:00,2020-04-22 10:00:00-04:00,SHORT,5,8564.25,8564.75,-23.9,break_even
2020-04-22,2,2020-04-22 11:15:00-04:00,2020-04-22 11:30:00-04:00,SHORT,5,8586.0,8586.5,-23.9,break_even
2020-04-22,3,2020-04-22 12:45:00-04:00,2020-04-22 13:00:00-04:00,SHORT,5,8614.25,8614.75,-23.9,break_even
2020-04-22,4,2020-04-22 14:15:00-04:00,2020-04-22 14:30:00-04:00,SHORT,5,8644.5,8645.0,-23.9,break_even
2020-04-22,5,2020-04-22 15:45:00-04:00,2020-04-23 09:30:00-04:00,SHORT,5,8677.75,8678.25,-23.9,break_even
2020-04-23,1,2020-04-23 10:15:00-04:00,2020-04-23 10:30:00-04:00,SHORT,5,8728.0,8728.5,-23.9,break_even
2020-04-23,2,2020-04-23 12:00:00-04:00,2020-04-23 12:15:00-04:00,LONG,5,8729.25,8743.75,126.1,stop_loss
2020-04-23,3,2020-04-23 12:30:00-04:00,2020-04-23 12:45:00-04:00,SHORT,5,8759.75,8660.25,976.1,take_profit
2020-04-23,4,2020-04-23 13:00:00-04:00,2020-04-23 13:15:00-04:00,LONG,5,8703.5,8703.0,-23.9,break_even
2020-04-23,5,2020-04-23 15:00:00-04:00,2020-04-23 16:00:00-04:00,SHORT,5,8700.0,8600.5,976.1,take_profit
2020-04-23,6,2020-04-23 16:30:00-04:00,2020-04-24 09:30:00-04:00,LONG,5,8600.75,8630.25,276.1,stop_loss
2020-04-24,1,2020-04-24 10:00:00-04:00,2020-04-24 10:15:00-04:00,LONG,5,8589.25,8618.75,276.1,stop_loss
2020-04-24,2,2020-04-24 10:45:00-04:00,2020-04-24 12:00:00-04:00,SHORT,5,8661.75,8662.25,-23.9,break_even
2020-04-24,3,2020-04-24 12:15:00-04:00,2020-04-24 12:30:00-04:00,SHORT,5,8659.25,8659.75,-23.9,break_even
2020-04-24,4,2020-04-24 13:45:00-04:00,2020-04-24 14:00:00-04:00,SHORT,5,8696.0,8696.5,-23.9,break_even
2020-04-24,5,2020-04-24 15:15:00-04:00,2020-04-24 15:30:00-04:00,SHORT,5,8736.0,8736.5,-23.9,break_even
2020-04-27,1,2020-04-27 09:45:00-04:00,2020-04-27 10:00:00-04:00,SHORT,5,8831.25,8831.75,-23.9,break_even
2020-04-27,2,2020-04-27 11:30:00-04:00,2020-04-27 11:45:00-04:00,SHORT,5,8857.5,8858.0,-23.9,break_even
2020-04-27,3,2020-04-27 13:15:00-04:00,2020-04-27 13:30:00-04:00,LONG,5,8821.25,8820.75,-23.9,break_even
2020-04-27,4,2020-04-27 14:45:00-04:00,2020-04-27 15:00:00-04:00,SHORT,5,8824.5,8825.0,-23.9,break_even
2020-04-28,1,2020-04-28 09:45:00-04:00,2020-04-28 10:15:00-04:00,SHORT,5,8858.5,8759.0,976.1,take_profit
2020-04-28,2,2020-04-28 10:30:00-04:00,2020-04-28 10:45:00-04:00,LONG,5,8777.0,8776.5,-23.9,break_even
2020-04-28,3,2020-04-28 12:00:00-04:00,2020-04-28 12:15:00-04:00,LONG,5,8718.75,8718.25,-23.9,break_even
2020-04-28,4,2020-04-28 13:45:00-04:00,2020-04-28 14:00:00-04:00,SHORT,5,8746.0,8746.5,-23.9,break_even
2020-04-28,5,2020-04-28 15:30:00-04:00,2020-04-28 15:45:00-04:00,LONG,5,8724.25,8723.75,-23.9,break_even
2020-04-29,1,2020-04-29 09:45:00-04:00,2020-04-29 10:00:00-04:00,SHORT,5,8863.25,8863.75,-23.9,break_even
2020-04-29,2,2020-04-29 11:15:00-04:00,2020-04-29 11:30:00-04:00,SHORT,5,8926.0,8926.5,-23.9,break_even
2020-04-29,3,2020-04-29 12:45:00-04:00,2020-04-29 13:00:00-04:00,SHORT,5,8960.0,8960.5,-23.9,break_even
2020-04-29,4,2020-04-29 14:15:00-04:00,2020-04-29 14:30:00-04:00,LONG,5,8931.75,8946.25,126.1,stop_loss
2020-04-29,5,2020-04-29 14:45:00-04:00,2020-04-29 15:00:00-04:00,SHORT,5,8966.5,8967.0,-23.9,break_even
